population,daily_high_temperature,daily_low_temperature,daily_precipitation,lockdown_percentage,gender_Male,gender_Male and Female,political_affiliation_purple,political_affiliation_red
1801.0,62.1,46.3,0.0,8.737864077669903,1,0,0,1
698.0,47.9,23.0,0.02,0.9708737864077669,0,0,1,0
1111.0,59.2,40.1,0.0,17.475728155339805,1,0,1,0
940.0,60.9,54.3,0.0,0.0,1,0,0,0
2003.0,57.7,40.3,0.12,4.854368932038835,1,0,0,1
1311.0,55.7,42.4,0.42,0.0,1,0,0,1
895.0,44.4,34.3,36.29,0.0,1,0,0,0
1278.0,58.0,54.7,0.09,47.57281553398058,1,0,1,0
1368.0,65.1,52.2,24.83,0.0,1,0,0,1
2018.0,68.6,59.6,6.64,18.446601941747574,1,0,1,0
430.0,52.4,36.8,0.0,0.0,1,0,0,1
860.0,66.5,40.1,0.0,2.912621359223301,1,0,1,0
1065.0,50.0,28.3,9.25,1.9417475728155338,1,0,1,0
768.0,49.4,34.0,0.0,0.0,0,0,0,0
1823.0,67.7,42.3,0.0,0.0,1,0,1,0
835.0,69.1,59.2,23.02,0.0,1,0,0,1
1729.0,78.8,53.6,0.0,0.0,1,0,1,0
1018.0,37.8,28.5,1.04,1.9417475728155338,1,0,1,0
1551.0,49.3,29.6,0.0,4.854368932038835,1,0,0,1
1407.0,55.6,31.8,0.0,34.95145631067961,1,0,0,1
1236.0,87.1,60.3,0.0,20.388349514563107,0,1,1,0
945.0,35.9,29.4,0.3,0.0,1,0,0,1
799.0,39.8,34.4,2.51,0.0,1,0,1,0
1257.0,53.7,45.9,21.79,0.0,0,1,0,0
1592.0,69.6,51.2,0.12,0.0,1,0,1,0
1318.0,64.1,45.9,0.22,34.95145631067961,1,0,0,1
492.0,33.5,27.3,1.65,0.0,0,1,0,0
1045.0,46.3,32.9,0.56,27.184466019417474,1,0,1,0
1275.0,58.3,33.6,0.0,43.689320388349515,1,0,0,0
1176.0,55.7,43.3,0.42,21.35922330097087,1,0,0,0
678.0,50.6,34.4,5.2,9.70873786407767,1,0,1,0
1021.0,75.9,59.1,1.81,3.8834951456310676,0,1,1,0
792.0,54.3,41.5,10.24,12.62135922330097,0,1,0,0
971.0,70.2,60.2,0.05,0.0,1,0,1,0
436.0,50.0,29.7,24.78,0.0,1,0,0,1
797.0,47.0,39.4,0.57,3.8834951456310676,1,0,0,0
1232.0,58.3,39.0,0.0,43.689320388349515,1,0,0,0
705.0,53.5,36.8,0.0,0.0,0,0,0,1
2021.0,67.3,46.4,0.0,18.446601941747574,1,0,1,0
1290.0,40.2,30.5,0.0,0.0,0,1,0,0
642.0,55.1,45.7,3.36,0.0,1,0,1,0
2315.0,57.1,49.2,13.52,11.650485436893204,1,0,0,0
2055.0,85.1,72.2,21.29,49.51456310679612,1,0,1,0
778.0,33.4,10.9,1.08,0.9708737864077669,1,0,1,0
255.0,74.0,67.8,0.8,0.0,0,1,0,0
1037.0,42.6,27.3,0.02,0.0,1,0,0,0
799.0,33.0,0.6,0.01,0.9708737864077669,1,0,1,0
1037.0,39.0,25.0,0.01,0.0,1,0,0,0
982.0,54.4,35.7,0.0,0.0,0,0,1,0
1541.0,49.5,33.4,0.0,12.62135922330097,1,0,0,1
462.0,36.6,16.1,0.0,2.912621359223301,1,0,0,0
1174.0,84.2,73.0,0.74,70.87378640776699,0,1,0,1
1048.0,42.1,25.7,0.15,7.766990291262135,1,0,0,0
1246.0,51.6,33.4,0.0,0.0,0,1,0,1
1672.0,48.9,40.8,18.26,0.0,1,0,1,0
1148.0,47.4,41.2,9.1,20.388349514563107,0,1,1,0
1718.0,78.5,66.7,2.64,0.0,1,0,1,0
682.0,96.9,70.7,0.2,0.9708737864077669,0,0,1,0
1392.0,78.3,36.7,0.0,37.86407766990291,1,0,1,0
366.0,82.2,49.1,0.0,39.80582524271845,0,1,1,0
1283.0,42.1,28.0,0.42,0.0,1,0,0,1
941.0,61.9,55.6,0.0,0.0,1,0,0,0
2060.0,78.2,56.4,0.0,49.51456310679612,1,0,1,0
1259.0,63.7,39.0,0.0,78.64077669902912,1,0,1,0
683.0,78.8,36.5,0.0,0.0,1,0,1,0
1506.0,48.6,31.9,0.0,1.9417475728155338,1,0,1,0
579.0,32.2,20.4,0.07,0.0,1,0,0,0
1676.0,62.1,51.2,9.45,32.038834951456316,1,0,0,1
1503.0,93.6,65.7,0.0,0.0,1,0,0,1
1051.0,66.0,51.4,0.0,0.0,0,1,0,1
1229.0,56.3,39.3,0.0,0.0,1,0,0,1
2002.0,57.6,43.6,0.0,15.66265060240964,1,0,0,0
2026.0,41.0,30.1,7.21,13.592233009708737,0,1,0,1
2016.0,37.4,26.7,0.92,13.592233009708737,0,1,0,1
705.0,50.6,27.0,0.0,0.0,0,0,0,1
337.0,50.3,21.4,0.27,0.0,1,0,1,0
2072.0,50.4,41.2,2.46,4.854368932038835,1,0,0,1
1102.0,52.4,42.0,0.45,6.796116504854369,0,1,0,0
1541.0,61.4,41.3,0.0,12.62135922330097,1,0,0,1
976.0,91.8,62.7,0.0,0.0,0,0,1,0
1066.0,28.8,19.6,2.9,7.766990291262135,1,0,0,0
1065.0,50.0,32.7,3.49,0.0,0,1,1,0
2147.0,62.2,53.3,1.33,11.650485436893204,1,0,0,0
1079.0,66.2,47.5,0.0,10.679611650485436,1,0,0,1
910.0,54.5,30.9,0.0,0.0,1,0,0,0
1041.0,73.6,49.2,0.0,18.446601941747574,1,0,1,0
684.0,73.7,60.4,0.66,0.9708737864077669,0,0,1,0
286.0,50.4,46.1,0.32,0.0,1,0,1,0
1574.0,47.5,35.0,0.0,20.388349514563107,0,1,0,0
1327.0,51.1,34.7,0.0,0.0,1,0,0,0
1276.0,52.4,38.8,0.02,0.0,1,0,0,1
642.0,56.1,32.2,0.0,0.0,1,0,0,1
1306.0,30.3,16.0,4.84,0.0,1,0,0,1
1984.0,77.6,70.0,7.09,18.446601941747574,1,0,1,0
1348.0,97.0,74.7,0.0,47.57281553398058,1,0,1,0
1663.0,91.6,53.8,0.0,20.388349514563107,0,1,0,0
769.0,21.4,10.1,11.66,0.9708737864077669,1,0,1,0
58.0,50.0,39.6,0.0,0.0,1,0,0,1
1621.0,56.9,39.4,0.0,0.0,0,0,0,1
1861.0,56.1,43.1,10.3,0.0,1,0,1,0
1524.0,49.9,42.0,0.0,6.796116504854369,0,1,0,0
720.0,82.1,60.0,0.0,0.0,0,1,1,0
1230.0,59.6,43.3,0.0,0.0,1,0,1,0
661.0,65.7,42.4,0.0,0.0,1,0,1,0
1574.0,49.5,27.8,0.0,29.126213592233007,1,0,0,1
1129.0,40.3,31.4,1.18,11.650485436893204,1,0,1,0
1183.0,56.7,40.4,0.0,21.35922330097087,1,0,0,0
1081.0,32.3,28.2,9.29,7.766990291262135,1,0,0,0
1685.0,79.2,60.9,0.01,0.0,1,0,1,0
1586.0,50.1,28.1,0.0,4.854368932038835,1,0,0,1
1360.0,64.2,35.1,0.0,8.737864077669903,1,0,0,0
238.0,76.9,71.3,0.37,0.0,0,1,0,0
850.0,41.0,32.6,2.56,0.0,0,1,1,0
619.0,66.9,28.9,0.0,0.0,1,0,1,0
1678.0,70.9,60.5,12.14,0.0,1,0,1,0
887.0,57.1,48.5,0.19,2.912621359223301,1,0,1,0
660.0,88.3,57.9,0.0,0.0,1,0,1,0
1274.0,62.8,35.4,0.0,0.0,0,1,0,0
1827.0,42.2,33.8,4.3,0.0,1,0,1,0
882.0,83.3,56.1,0.0,2.912621359223301,1,0,0,0
1102.0,79.5,57.9,0.01,10.679611650485436,1,0,0,1
788.0,37.9,23.0,0.0,3.8834951456310676,1,0,0,0
882.0,76.5,53.1,0.0,2.912621359223301,1,0,0,0
2075.0,84.1,60.8,0.0,49.51456310679612,1,0,1,0
1714.0,67.7,59.4,0.24,9.70873786407767,1,0,1,0
1679.0,67.5,35.1,0.0,25.24271844660194,1,0,0,1
684.0,74.5,41.5,0.0,0.9708737864077669,0,0,1,0
1357.0,59.7,38.2,0.0,37.86407766990291,1,0,1,0
1188.0,74.7,66.1,12.92,1.9417475728155338,1,0,1,0
1101.0,62.4,42.5,0.04,10.679611650485436,1,0,0,0
1943.0,66.9,36.5,0.0,22.330097087378643,1,0,0,1
1405.0,70.9,41.9,0.0,14.563106796116504,1,0,1,0
725.0,32.9,22.3,0.0,0.0,0,0,0,1
1386.0,46.4,40.3,5.92,6.796116504854369,0,1,0,0
1480.0,41.1,22.9,1.86,1.9417475728155338,1,0,1,0
1299.0,50.6,34.8,0.0,4.854368932038835,0,1,0,0
1080.0,41.5,27.4,0.0,10.679611650485436,1,0,0,1
287.0,43.8,35.7,2.37,0.0,1,0,1,0
1313.0,56.8,35.1,0.0,0.0,1,0,0,0
1662.0,45.6,39.4,4.13,4.854368932038835,1,0,0,0
633.0,63.2,45.6,0.0,0.0,1,0,0,1
291.0,78.7,72.8,0.37,0.0,0,1,0,0
889.0,49.9,30.8,0.06,2.912621359223301,1,0,1,0
853.0,43.2,35.8,0.15,0.0,0,1,1,0
973.0,90.7,63.1,0.0,0.0,1,0,0,1
1603.0,57.6,36.9,0.0,4.854368932038835,1,0,0,0
334.0,32.4,11.0,0.02,0.0,1,0,1,0
1477.0,35.0,16.4,0.02,26.21359223300971,1,0,0,0
1508.0,57.6,40.1,0.0,0.0,1,0,0,1
674.0,66.0,60.5,2.93,0.0,0,1,0,0
61.0,72.2,50.0,0.0,0.0,1,0,0,1
1901.0,73.9,61.2,0.0,0.0,1,0,1,0
2046.0,53.0,37.6,22.41,13.592233009708737,0,1,0,1
677.0,33.3,27.6,1.19,18.446601941747574,1,0,0,0
801.0,54.2,39.3,0.06,12.62135922330097,0,1,0,0
392.0,86.0,59.3,0.0,39.80582524271845,0,1,1,0
0.0,44.6,40.2,19.56,100.0,1,0,0,0
1639.0,63.8,47.0,0.0,18.446601941747574,1,0,1,0
1044.0,28.6,17.2,3.97,27.184466019417474,1,0,1,0
690.0,34.3,18.8,0.32,18.446601941747574,1,0,0,0
687.0,45.4,24.5,1.75,18.446601941747574,1,0,0,0
1967.0,34.8,29.3,1.67,22.330097087378643,1,0,0,1
2048.0,86.6,63.7,0.01,49.51456310679612,1,0,1,0
1003.0,67.3,48.2,0.0,3.8834951456310676,0,1,1,0
1456.0,48.9,32.7,0.0,6.796116504854369,1,0,0,1
604.0,58.3,50.2,0.05,0.0,0,1,0,0
585.0,53.1,34.0,0.0,0.0,1,0,0,0
972.0,38.7,29.8,0.09,1.9417475728155338,1,0,1,0
675.0,73.4,46.8,0.0,0.9708737864077669,0,0,1,0
992.0,70.6,64.4,0.03,0.9708737864077669,0,1,1,0
684.0,75.0,46.1,0.0,0.0,1,0,0,1
888.0,69.9,45.9,0.0,2.912621359223301,1,0,0,0
642.0,49.3,32.4,0.0,0.0,1,0,1,0
1563.0,49.9,45.1,10.98,20.388349514563107,0,1,0,0
1393.0,44.0,35.4,0.12,8.737864077669903,1,0,0,0
937.0,73.4,68.8,0.9,0.9708737864077669,0,1,1,0
958.0,69.2,63.2,0.0,0.0,1,0,0,0
1218.0,64.1,47.3,0.0,0.0,1,0,1,0
1213.0,88.0,59.2,0.0,0.0,0,1,1,0
1114.0,40.7,28.4,22.74,11.650485436893204,1,0,1,0
1902.0,47.2,22.4,2.46,0.0,1,0,1,0
1788.0,70.4,59.6,1.28,0.0,1,0,1,0
1591.0,60.5,43.5,0.0,4.854368932038835,1,0,0,0
1586.0,50.0,40.1,5.65,0.0,1,0,1,0
1347.0,42.6,36.9,6.2,34.95145631067961,1,0,0,1
1227.0,56.9,43.0,0.0,0.0,0,1,1,0
950.0,63.2,43.9,0.02,61.76470588235294,1,0,0,0
872.0,52.9,49.9,47.53,2.912621359223301,1,0,1,0
518.0,39.1,34.7,0.0,0.0,0,1,0,0
1005.0,85.6,80.2,0.58,0.9708737864077669,0,1,1,0
1080.0,46.8,24.3,0.0,0.0,1,0,1,0
1030.0,43.4,28.0,0.0,27.184466019417474,1,0,1,0
1621.0,80.8,62.0,0.0,4.854368932038835,1,0,0,1
1278.0,36.9,22.3,0.0,78.64077669902912,1,0,1,0
1552.0,83.7,61.0,0.0,35.92233009708738,1,0,1,0
1236.0,69.1,63.9,55.6,0.0,1,0,1,0
1994.0,60.4,37.6,0.0,4.854368932038835,1,0,0,1
1155.0,62.2,35.4,0.0,21.35922330097087,1,0,0,0
2048.0,70.0,53.1,0.0,11.650485436893204,1,0,0,0
646.0,52.7,43.8,13.3,0.0,0,0,0,0
739.0,40.1,28.2,0.0,0.0,0,0,0,0
1221.0,78.0,67.5,0.01,0.0,0,1,1,0
1555.0,63.2,43.5,0.04,12.62135922330097,1,0,0,1
1243.0,64.2,33.8,0.0,43.689320388349515,1,0,0,0
1670.0,53.9,35.6,0.0,18.446601941747574,1,0,1,0
1070.0,63.8,47.8,0.0,10.679611650485436,1,0,0,1
1054.0,41.0,25.4,0.0,7.766990291262135,1,0,0,0
1819.0,29.1,19.7,0.0,8.737864077669903,1,0,0,1
1254.0,42.3,34.6,7.07,78.64077669902912,1,0,1,0
1305.0,43.2,33.3,1.91,34.95145631067961,1,0,0,1
1421.0,60.4,35.2,0.0,34.95145631067961,1,0,0,1
1750.0,57.0,41.0,0.0,0.0,1,0,1,0
1574.0,38.9,32.5,1.68,29.126213592233007,1,0,0,1
1294.0,59.4,31.3,0.0,0.0,1,0,0,1
794.0,35.6,17.2,0.18,0.9708737864077669,1,0,1,0
1263.0,57.8,40.7,0.0,43.689320388349515,1,0,0,0
782.0,58.6,44.6,0.44,3.8834951456310676,1,0,0,0
1654.0,29.8,3.2,0.0,25.24271844660194,1,0,0,1
984.0,35.7,29.8,0.0,2.912621359223301,1,0,1,0
853.0,50.8,41.4,0.0,0.0,0,1,1,0
1672.0,62.2,43.6,0.0,0.0,1,0,1,0
483.0,59.2,47.9,41.48,0.0,1,0,1,0
1116.0,95.6,69.9,0.0,17.475728155339805,1,0,1,0
661.0,65.5,30.7,0.0,0.0,1,0,1,0
978.0,79.7,65.9,6.39,0.0,0,0,1,0
1269.0,47.3,41.5,8.21,0.9708737864077669,0,1,0,1
1559.0,50.8,31.3,20.02,4.854368932038835,1,0,0,1
937.0,44.8,29.2,0.0,0.0,1,0,0,1
852.0,53.0,44.0,1.78,0.0,0,1,1,0
1570.0,60.1,42.9,4.79,4.854368932038835,1,0,0,1
994.0,42.1,33.8,53.34,0.0,1,0,0,0
1278.0,50.2,33.9,0.0,0.0,0,1,0,0
1575.0,60.4,46.7,0.0,35.92233009708738,1,0,1,0
1154.0,86.6,63.7,0.01,1.9417475728155338,1,0,1,0
1321.0,32.3,15.9,1.66,0.0,1,0,0,1
329.0,48.7,34.0,0.0,0.0,1,0,1,0
1788.0,76.4,54.0,0.0,0.0,1,0,1,0
952.0,71.4,50.5,0.0,3.8834951456310676,1,0,1,0
523.0,48.9,33.6,0.0,0.0,0,1,0,0
1534.0,45.1,25.9,0.01,0.0,1,0,1,0
1298.0,47.0,30.4,0.0,0.0,0,1,0,0
1270.0,69.1,52.4,0.0,43.689320388349515,1,0,0,0
284.0,80.6,74.2,0.41,0.0,0,1,0,0
769.0,24.2,8.6,0.0,0.9708737864077669,1,0,1,0
54.0,79.5,57.2,0.0,0.0,1,0,0,1
962.0,56.3,39.7,0.01,3.8834951456310676,1,0,1,0
1348.0,78.3,50.2,0.0,8.737864077669903,1,0,0,0
1887.0,57.2,42.3,0.0,0.0,1,0,1,0
1201.0,69.7,53.4,0.0,43.689320388349515,1,0,0,0
1157.0,82.7,65.3,0.16,70.87378640776699,0,1,0,1
826.0,48.0,32.0,0.0,2.912621359223301,1,0,1,0
893.0,40.9,26.2,2.59,53.398058252427184,1,0,1,0
1451.0,67.7,50.7,2.86,0.0,1,0,1,0
1314.0,79.2,58.4,0.84,0.0,0,1,0,0
1541.0,45.1,40.7,1.0,0.0,1,0,1,0
1624.0,62.0,47.0,0.0,20.388349514563107,0,1,0,0
1456.0,61.2,42.6,0.0,6.796116504854369,1,0,0,1
1167.0,70.5,45.9,0.0,0.0,1,0,0,1
1176.0,60.3,45.3,0.0,21.35922330097087,1,0,0,0
514.0,39.0,36.1,3.85,0.0,0,1,0,0
979.0,77.3,68.0,0.1,0.0,1,0,1,0
1576.0,20.6,7.7,0.88,29.126213592233007,1,0,0,1
914.0,78.7,70.6,24.47,3.8834951456310676,0,1,1,0
1582.0,63.4,39.5,33.25,12.62135922330097,1,0,0,1
1422.0,80.7,54.9,0.0,0.0,0,1,0,1
0.0,42.8,31.3,0.0,100.0,1,0,0,0
1452.0,40.3,27.0,0.01,1.9417475728155338,1,0,1,0
686.0,67.7,59.4,0.24,9.70873786407767,1,0,1,0
1695.0,55.7,39.7,1.14,32.038834951456316,1,0,0,1
277.0,39.8,22.2,0.0,0.0,1,0,1,0
1434.0,46.6,27.8,0.09,21.35922330097087,1,0,0,1
684.0,63.3,48.9,0.0,0.9708737864077669,0,0,1,0
680.0,69.8,61.7,0.04,0.0,0,1,0,0
980.0,46.9,36.5,3.85,7.766990291262135,1,0,1,0
1189.0,78.4,61.9,11.87,1.9417475728155338,1,0,1,0
1551.0,56.7,38.8,2.11,4.854368932038835,1,0,0,1
1355.0,77.1,53.8,0.0,11.650485436893204,1,0,1,0
843.0,71.3,50.2,9.62,2.912621359223301,1,0,1,0
1157.0,64.8,41.0,28.5,0.0,1,0,0,1
1316.0,50.6,41.4,0.0,0.0,1,0,0,1
304.0,36.4,18.1,0.02,0.0,1,0,1,0
633.0,67.0,56.4,0.0,0.0,0,1,0,0
60.0,81.2,63.4,0.0,0.0,1,0,0,1
1291.0,23.7,-0.1,0.96,0.0,0,1,0,0
1044.0,50.4,39.7,6.17,0.0,1,0,0,0
1125.0,39.3,26.1,0.01,10.679611650485436,1,0,0,0
1081.0,66.7,39.7,0.0,6.796116504854369,1,0,0,1
1861.0,33.3,23.7,0.0,0.0,1,0,1,0
846.0,46.6,32.3,0.0,2.912621359223301,1,0,1,0
666.0,54.6,38.0,2.29,0.0,1,0,1,0
927.0,77.5,73.5,0.47,0.9708737864077669,0,1,1,0
1636.0,46.9,27.9,0.0,16.50485436893204,1,0,0,1
1119.0,43.4,28.3,0.0,11.650485436893204,1,0,1,0
1608.0,50.2,39.4,0.0,4.854368932038835,1,0,0,1
1602.0,62.1,22.5,0.0,21.35922330097087,1,0,0,1
858.0,71.4,50.5,0.0,2.912621359223301,1,0,1,0
479.0,76.6,58.5,0.15,0.0,1,0,1,0
3823.0,55.5,48.4,3.19,0.0,1,0,0,0
793.0,77.4,66.0,13.14,0.0,1,0,0,1
1263.0,42.1,24.4,0.5,0.9708737864077669,0,1,0,1
1360.0,45.1,40.0,11.13,19.41747572815534,1,0,0,1
845.0,66.3,58.7,39.24,2.912621359223301,1,0,1,0
1956.0,52.0,36.4,5.49,0.0,1,0,1,0
1067.0,79.6,54.0,0.0,3.8834951456310676,0,1,1,0
1579.0,61.5,53.3,9.73,35.92233009708738,1,0,1,0
836.0,66.5,40.1,0.0,2.912621359223301,1,0,1,0
1118.0,44.9,29.7,0.0,10.679611650485436,1,0,0,0
1670.0,54.5,38.9,0.0,18.446601941747574,1,0,1,0
1052.0,63.3,46.2,0.0,0.0,1,0,1,0
1488.0,38.1,22.5,0.0,0.0,1,0,0,1
357.0,105.6,63.9,0.0,39.80582524271845,0,1,1,0
1966.0,31.6,-2.1,0.0,13.592233009708737,0,1,0,1
519.0,37.8,35.2,0.0,0.0,0,1,0,0
1285.0,76.5,58.6,0.0,47.57281553398058,1,0,1,0
1261.0,37.6,27.4,0.06,35.92233009708738,1,0,1,0
1184.0,84.6,75.7,13.07,70.87378640776699,0,1,0,1
2329.0,62.4,49.4,0.01,11.650485436893204,1,0,0,0
654.0,62.2,36.6,0.0,0.0,1,0,1,0
995.0,57.6,45.3,0.35,0.0,0,1,1,0
1332.0,52.1,37.5,0.0,37.86407766990291,1,0,1,0
1071.0,55.3,38.6,0.0,0.0,1,0,1,0
1043.0,48.8,30.1,0.33,1.9417475728155338,1,0,1,0
1223.0,61.8,52.3,28.41,0.0,0,1,1,0
776.0,39.0,16.6,0.01,0.9708737864077669,1,0,1,0
1640.0,44.0,38.8,2.54,4.854368932038835,1,0,0,0
1238.0,68.5,53.4,0.0,0.0,1,0,0,1
1084.0,81.1,72.9,1.58,70.87378640776699,0,1,0,1
2315.0,57.2,49.0,39.68,11.650485436893204,1,0,0,0
1458.0,55.9,35.5,0.0,0.0,1,0,0,1
1282.0,37.3,32.1,1.19,0.9708737864077669,0,1,0,1
1660.0,74.9,50.1,0.0,4.854368932038835,1,0,1,0
920.0,63.1,59.5,1.25,2.912621359223301,1,0,1,0
641.0,27.6,25.1,32.53,18.446601941747574,1,0,0,0
801.0,56.6,44.1,1.48,12.62135922330097,0,1,0,0
679.0,44.4,27.5,2.04,9.70873786407767,1,0,1,0
1285.0,80.6,65.7,1.0,47.57281553398058,1,0,1,0
1656.0,57.6,51.0,3.75,4.854368932038835,1,0,0,0
1173.0,62.0,42.6,0.0,27.184466019417474,1,0,1,0
58.0,64.0,40.5,0.0,0.0,1,0,0,1
798.0,61.8,49.9,6.74,3.8834951456310676,1,0,0,0
1101.0,42.8,34.2,2.03,6.796116504854369,1,0,0,1
2279.0,65.8,49.5,0.0,11.650485436893204,1,0,0,0
780.0,54.3,45.6,2.71,12.62135922330097,0,1,0,0
1443.0,65.5,51.8,0.01,6.796116504854369,0,1,0,0
1619.0,77.9,62.1,21.19,18.446601941747574,1,0,1,0
1453.0,52.4,35.8,0.0,11.650485436893204,1,0,1,0
1666.0,80.2,63.4,3.1,4.854368932038835,1,0,1,0
1678.0,55.2,36.5,0.0,0.0,1,0,1,0
1967.0,59.1,50.0,6.94,22.330097087378643,1,0,0,1
1565.0,81.3,56.8,0.0,35.92233009708738,1,0,1,0
423.0,45.5,29.8,0.0,0.0,1,0,0,1
304.0,35.8,22.1,0.06,0.0,1,0,1,0
1320.0,54.4,45.7,8.49,0.0,0,1,0,1
575.0,40.0,25.1,0.0,0.0,1,0,0,0
332.0,65.3,20.5,0.0,0.0,1,0,1,0
1393.0,46.8,33.4,0.0,8.737864077669903,1,0,0,0
1827.0,66.0,51.4,20.48,0.0,1,0,1,0
726.0,66.3,52.2,0.0,0.0,0,1,1,0
778.0,24.8,-1.0,0.05,0.9708737864077669,1,0,1,0
1972.0,65.5,36.8,0.0,4.854368932038835,1,0,0,1
1715.0,53.9,40.3,0.22,0.0,1,0,1,0
1486.0,54.4,29.8,0.0,26.21359223300971,1,0,0,0
1328.0,57.1,45.6,0.71,19.41747572815534,1,0,0,1
1078.0,67.9,47.5,0.01,18.446601941747574,1,0,1,0
714.0,59.6,39.6,0.0,0.0,1,0,1,0
1559.0,34.3,30.2,3.01,4.854368932038835,1,0,0,1
2028.0,60.2,46.5,0.0,49.51456310679612,1,0,1,0
2161.0,65.5,42.4,0.0,11.650485436893204,1,0,0,0
1392.0,59.6,40.5,9.66,11.650485436893204,1,0,1,0
1284.0,39.8,35.1,2.61,0.0,0,1,0,0
676.0,73.9,60.0,2.97,0.9708737864077669,0,0,1,0
1099.0,50.4,24.9,0.0,6.796116504854369,1,0,0,1
601.0,57.7,48.6,2.67,0.0,0,1,0,0
2013.0,59.5,42.2,0.0,18.446601941747574,1,0,1,0
1574.0,63.6,48.4,0.38,4.854368932038835,1,0,0,0
1665.0,64.2,33.8,0.0,20.388349514563107,0,1,0,0
820.0,43.3,28.8,0.01,3.8834951456310676,1,0,0,0
2058.0,40.4,22.0,0.0,13.592233009708737,0,1,0,1
334.0,29.1,21.4,0.69,0.0,1,0,1,0
657.0,26.2,14.0,1.73,18.446601941747574,1,0,0,0
1014.0,33.8,30.6,0.0,2.912621359223301,1,0,1,0
1797.0,49.5,38.4,0.14,8.737864077669903,1,0,0,1
1163.0,80.8,55.6,0.0,61.76470588235294,1,0,0,0
1715.0,70.2,59.3,2.36,0.0,1,0,1,0
1008.0,42.2,35.1,28.19,7.766990291262135,1,0,1,0
1180.0,57.5,50.2,14.39,21.35922330097087,1,0,0,0
1711.0,34.9,22.1,0.79,32.038834951456316,1,0,0,1
1161.0,66.1,49.9,0.0,20.388349514563107,0,1,1,0
894.0,41.6,39.4,11.6,0.0,1,0,0,0
1293.0,61.7,44.7,0.0,47.57281553398058,1,0,1,0
236.0,76.4,68.3,0.07,0.0,0,1,0,0
821.0,34.9,30.0,0.57,0.0,1,0,1,0
1220.0,55.8,42.5,0.0,43.689320388349515,1,0,0,0
922.0,58.4,43.2,0.0,2.912621359223301,1,0,0,0
1292.0,79.4,64.8,0.08,47.57281553398058,1,0,1,0
1080.0,70.4,54.6,4.69,17.475728155339805,1,0,1,0
1973.0,45.2,22.1,0.0,13.592233009708737,0,1,0,1
1064.0,67.8,54.0,9.38,17.475728155339805,1,0,1,0
635.0,64.1,52.2,0.06,0.0,0,1,0,0
1072.0,78.8,57.1,0.0,17.475728155339805,1,0,1,0
1174.0,53.2,40.6,0.0,21.35922330097087,1,0,0,0
1366.0,54.6,45.3,7.82,6.796116504854369,1,0,0,1
962.0,63.7,51.2,0.59,3.8834951456310676,1,0,1,0
619.0,52.9,36.1,0.0,0.0,1,0,1,0
682.0,70.8,54.7,0.12,18.446601941747574,1,0,0,0
771.0,35.7,17.8,0.02,0.9708737864077669,1,0,1,0
1006.0,76.8,60.9,0.0,3.8834951456310676,0,1,1,0
1072.0,49.2,36.0,0.0,61.76470588235294,1,0,0,0
575.0,34.5,22.1,0.0,0.0,1,0,0,0
1495.0,50.7,36.9,2.07,21.35922330097087,1,0,0,1
1375.0,61.0,45.7,0.03,0.0,1,0,0,1
1979.0,60.8,36.3,0.0,22.330097087378643,1,0,0,1
941.0,53.1,38.7,0.0,3.8834951456310676,0,1,1,0
997.0,47.9,41.7,6.14,6.796116504854369,0,1,0,0
1249.0,35.2,25.7,0.01,78.64077669902912,1,0,1,0
719.0,66.7,50.9,0.0,0.0,0,1,1,0
817.0,46.0,38.9,2.9,0.0,1,0,1,0
1554.0,78.2,56.6,0.05,0.0,0,0,0,1
1020.0,48.9,40.5,1.95,27.184466019417474,1,0,1,0
1056.0,46.9,29.8,0.0,10.679611650485436,1,0,0,1
1117.0,71.1,56.1,8.31,0.0,1,0,0,1
1116.0,81.5,67.0,0.01,0.0,1,0,0,1
322.0,46.4,31.1,0.0,0.0,1,0,1,0
799.0,45.3,34.3,37.88,0.0,1,0,1,0
1248.0,47.5,36.4,0.19,0.0,1,0,1,0
302.0,64.1,44.6,0.0,39.80582524271845,0,1,1,0
329.0,36.2,26.1,0.39,0.0,1,0,1,0
688.0,52.4,33.9,0.0,0.9708737864077669,0,0,1,0
1577.0,53.9,43.5,0.06,20.388349514563107,0,1,0,0
1732.0,68.5,41.4,0.0,0.0,1,0,1,0
1304.0,39.1,25.7,0.0,4.854368932038835,0,1,0,0
1396.0,28.6,25.0,64.58,26.21359223300971,1,0,0,0
1214.0,61.0,43.3,17.82,0.0,1,0,0,1
1177.0,59.6,48.4,16.23,20.388349514563107,0,1,1,0
906.0,59.2,54.2,28.17,2.912621359223301,1,0,0,0
310.0,70.1,52.5,0.0,39.80582524271845,0,1,1,0
1691.0,41.6,32.4,0.41,16.50485436893204,1,0,0,1
1061.0,40.3,24.9,0.0,0.0,1,0,0,0
713.0,73.0,61.3,0.0,0.0,0,1,0,0
1246.0,93.9,59.7,0.0,4.854368932038835,1,0,0,1
1192.0,59.3,50.7,0.09,1.9417475728155338,1,0,1,0
1291.0,70.4,50.3,5.82,0.0,0,1,0,1
1007.0,35.3,17.6,0.01,6.796116504854369,0,1,0,0
1055.0,61.6,57.1,12.18,10.679611650485436,1,0,0,1
1992.0,56.1,43.2,7.58,22.330097087378643,1,0,0,1
1098.0,47.9,36.3,0.7,0.0,1,0,0,1
