ds,yhat,title,zip,avgtemp_f,totalprecip_mm,lockdown_probability
2024-05-04 22:26:42,1732.4363562358828,FCI SEAGOVILLE,75159,60.0,0.0,0.49959197568481367
2024-05-05 22:26:42,1732.8118381138524,FCI SEAGOVILLE,75159,60.0,0.0,0.4995960249195642
2024-05-06 22:26:42,1731.6083254397968,FCI SEAGOVILLE,75159,60.0,0.0,0.4995830461167057
2024-05-07 22:26:42,1735.6118830392425,FCI SEAGOVILLE,75159,60.0,0.0,0.49962622089037906
2024-05-08 22:26:42,1736.277362792171,FCI SEAGOVILLE,75159,60.0,0.0,0.4996333974924976
2024-05-01 22:26:59,877.4316648698892,FDC SEATAC,98198,47.1,0.02,0.46043394821261213
2024-05-02 22:26:59,882.0907076263117,FDC SEATAC,98198,60.0,0.0,0.49042292708554214
2024-05-03 22:26:59,868.8267104737195,FDC SEATAC,98198,60.0,0.0,0.49027993996353236
2024-05-04 22:26:59,884.4831513742085,FDC SEATAC,98198,60.0,0.0,0.49044871801898454
2024-05-05 22:26:59,877.5522001235727,FDC SEATAC,98198,60.0,0.0,0.49037400137533216
2024-05-06 22:26:59,883.9789109738356,FDC SEATAC,98198,60.0,0.0,0.490443282221071
2024-05-07 22:26:59,877.3786894715525,FDC SEATAC,98198,60.0,0.0,0.4903721309112442
2024-05-08 22:26:59,882.2346519695639,FDC SEATAC,98198,60.0,0.0,0.49042447882757756
2024-05-01 22:27:14,1550.4126988386276,FCI SHERIDAN,97378,44.6,2.27,0.470354300785734
2024-05-02 22:27:14,1543.1509265591822,FCI SHERIDAN,97378,60.0,0.0,0.4975507205195769
2024-05-03 22:27:14,1537.5368930140621,FCI SHERIDAN,97378,60.0,0.0,0.4974901796600529
2024-05-04 22:27:14,1540.658789964171,FCI SHERIDAN,97378,60.0,0.0,0.4975238456994217
2024-05-05 22:27:14,1539.244086756993,FCI SHERIDAN,97378,60.0,0.0,0.497508589762608
2024-05-06 22:27:14,1550.6617203789172,FCI SHERIDAN,97378,60.0,0.0,0.4976317158571861
2024-05-07 22:27:14,1544.8810175671613,FCI SHERIDAN,97378,60.0,0.0,0.4975693775649207
2024-05-08 22:27:14,1543.0090949949538,FCI SHERIDAN,97378,60.0,0.0,0.49754919102928385
2024-05-01 22:27:32,1026.8525901357505,MCFP SPRINGFIELD,65807,70.5,0.08,0.5167774273690493
2024-05-02 22:27:32,1027.3404728719024,MCFP SPRINGFIELD,65807,66.3,9.04,0.5409208350751644
2024-05-03 22:27:32,1028.386264662043,MCFP SPRINGFIELD,65807,60.0,0.0,0.492000105558272
2024-05-04 22:27:32,1030.6251827832068,MCFP SPRINGFIELD,65807,60.0,0.0,0.49202424413260226
2024-05-05 22:27:32,1032.3017693100373,MCFP SPRINGFIELD,65807,60.0,0.0,0.4920423200339264
2024-05-06 22:27:32,1031.985125509639,MCFP SPRINGFIELD,65807,60.0,0.0,0.492038906178051
2024-05-07 22:27:32,1034.1667698622337,MCFP SPRINGFIELD,65807,60.0,0.0,0.49206242732119815
2024-05-08 22:27:32,1035.3456910529196,MCFP SPRINGFIELD,65807,60.0,0.0,0.492075137736612
2024-05-01 22:27:48,1175.451144044206,FCI TALLADEGA,35160,69.5,0.0,0.5157441985711366
2024-05-02 22:27:48,1173.1347185978518,FCI TALLADEGA,35160,71.9,0.0,0.5213108371405295
2024-05-03 22:27:48,1175.131509433359,FCI TALLADEGA,35160,60.0,0.0,0.4935822919671439
2024-05-04 22:27:48,1176.9326113218226,FCI TALLADEGA,35160,60.0,0.0,0.49360171205557823
2024-05-05 22:27:48,1176.8438599859926,FCI TALLADEGA,35160,60.0,0.0,0.49360075510826884
2024-05-06 22:27:48,1177.9807219807253,FCI TALLADEGA,35160,60.0,0.0,0.4936130131473311
2024-05-07 22:27:48,1178.925350817791,FCI TALLADEGA,35160,60.0,0.0,0.4936231984678703
2024-05-08 22:27:48,1182.0285371882258,FCI TALLADEGA,35160,60.0,0.0,0.49365665815254767
2024-05-01 22:28:05,1118.8339395939236,FCI TALLAHASSEE,32301,75.2,0.0,0.5284066279342797
2024-05-02 22:28:05,1114.605600622737,FCI TALLAHASSEE,32301,76.9,0.0,0.5323127470491625
2024-05-03 22:28:05,1120.4168790608728,FCI TALLAHASSEE,32301,60.0,0.0,0.4929923498598442
2024-05-04 22:28:05,1124.4355410946,FCI TALLAHASSEE,32301,60.0,0.0,0.4930356790881661
2024-05-05 22:28:05,1117.252741063841,FCI TALLAHASSEE,32301,60.0,0.0,0.4929582341867625
2024-05-06 22:28:05,1128.0693975844933,FCI TALLAHASSEE,32301,60.0,0.0,0.4930748594318386
2024-05-07 22:28:05,1114.9805849210143,FCI TALLAHASSEE,32301,60.0,0.0,0.4929337358847645
2024-05-08 22:28:05,1124.6854413995343,FCI TALLAHASSEE,32301,60.0,0.0,0.4930383735176033
2024-05-01 22:28:21,925.1165524805334,FCI TERMINAL ISLAND,90731,61.7,0.01,0.4948900931810918
2024-05-02 22:28:21,925.2938490642546,FCI TERMINAL ISLAND,90731,60.0,0.0,0.4908886717079981
2024-05-03 22:28:21,925.5710586437947,FCI TERMINAL ISLAND,90731,60.0,0.0,0.49089166017389163
2024-05-04 22:28:21,925.5610999660689,FCI TERMINAL ISLAND,90731,60.0,0.0,0.49089155281406693
2024-05-05 22:28:21,925.7729438324243,FCI TERMINAL ISLAND,90731,60.0,0.0,0.49089383660341923
2024-05-06 22:28:21,925.901645078863,FCI TERMINAL ISLAND,90731,60.0,0.0,0.49089522407137187
2024-05-07 22:28:21,926.5640028117027,FCI TERMINAL ISLAND,90731,60.0,0.0,0.4909023646425663
2024-05-08 22:28:21,925.1912457719352,FCI TERMINAL ISLAND,90731,60.0,0.0,0.4908875655904013
2024-05-01 22:28:38,1361.9714191238775,FCI TERRE HAUTE,47808,66.3,0.18,0.5109768073064486
2024-05-02 22:28:38,1365.8271489813949,FCI TERRE HAUTE,47808,69.4,3.48,0.530744360310738
2024-05-03 22:28:38,1356.3010397122848,FCI TERRE HAUTE,47808,60.0,0.0,0.49553581004952274
2024-05-04 22:28:38,1359.69533120253,FCI TERRE HAUTE,47808,60.0,0.0,0.49557241156411813
2024-05-05 22:28:38,1364.472175099286,FCI TERRE HAUTE,47808,60.0,0.0,0.49562392157575375
2024-05-06 22:28:38,1366.4237859871337,FCI TERRE HAUTE,47808,60.0,0.0,0.49564496635546446
2024-05-07 22:28:38,1360.158427998805,FCI TERRE HAUTE,47808,60.0,0.0,0.4955774052591835
2024-05-08 22:28:38,1357.2076467458346,FCI TERRE HAUTE,47808,60.0,0.0,0.4955455862207279
2024-05-01 22:28:54,1216.3659446045451,USP TERRE HAUTE,47802,66.3,0.18,0.5094072357636066
2024-05-02 22:28:54,1209.258961563283,USP TERRE HAUTE,47802,69.4,3.48,0.5290619527944586
2024-05-03 22:28:54,1213.5589689680796,USP TERRE HAUTE,47802,60.0,0.0,0.493996633911704
2024-05-04 22:28:54,1209.7884785495448,USP TERRE HAUTE,47802,60.0,0.0,0.493955978434439
2024-05-05 22:28:54,1206.0333166091295,USP TERRE HAUTE,47802,60.0,0.0,0.49391548831660115
2024-05-06 22:28:54,1209.006527285652,USP TERRE HAUTE,47802,60.0,0.0,0.4939475470208463
2024-05-07 22:28:54,1209.3185890497032,USP TERRE HAUTE,47802,60.0,0.0,0.49395091183601836
2024-05-08 22:28:54,1218.2536625245787,USP TERRE HAUTE,47802,60.0,0.0,0.49404725476049133
2024-05-01 22:29:12,1281.118808587941,FCI TEXARKANA,75501,72.9,3.2,0.5369049440609904
2024-05-02 22:29:12,1279.090601482283,FCI TEXARKANA,75501,70.3,36.38,0.6519211024438517
2024-05-03 22:29:12,1282.5113838035222,FCI TEXARKANA,75501,60.0,0.0,0.49474012978523624
2024-05-04 22:29:12,1286.3981289228527,FCI TEXARKANA,75501,60.0,0.0,0.49478204026577
2024-05-05 22:29:12,1286.806775353283,FCI TEXARKANA,75501,60.0,0.0,0.49478644667379007
2024-05-06 22:29:12,1289.6742419677096,FCI TEXARKANA,75501,60.0,0.0,0.49481736640351187
2024-05-07 22:29:12,1292.0178890318195,FCI TEXARKANA,75501,60.0,0.0,0.4948426378462109
2024-05-08 22:29:12,1292.7031523399337,FCI TEXARKANA,75501,60.0,0.0,0.49485002701515735
2024-05-01 22:29:28,1994.2461311477407,FCI THOMSON,61285,61.7,1.21,0.5109743345402042
2024-05-02 22:29:28,1996.7487092943043,FCI THOMSON,61285,59.5,30.89,0.616395884225024
2024-05-03 22:29:28,1999.5380090715623,FCI THOMSON,61285,60.0,0.0,0.5024724087247281
2024-05-04 22:29:28,2000.0389537933975,FCI THOMSON,61285,60.0,0.0,0.5024778108347254
2024-05-05 22:29:28,1995.9551665603028,FCI THOMSON,61285,60.0,0.0,0.5024337718913662
2024-05-06 22:29:28,1997.89775949215,FCI THOMSON,61285,60.0,0.0,0.5024547205242441
2024-05-07 22:29:28,1996.5791927239893,FCI THOMSON,61285,60.0,0.0,0.5024405012975178
2024-05-08 22:29:28,1997.839960648094,FCI THOMSON,61285,60.0,0.0,0.5024540972302415
2024-05-01 22:29:47,1281.2527506966017,FCI THREE RIVERS,78071,79.2,0.34,0.5407216440665444
2024-05-02 22:29:47,1282.4034042007193,FCI THREE RIVERS,78071,80.2,1.13,0.5460265752204042
2024-05-03 22:29:47,1276.2409308901192,FCI THREE RIVERS,78071,60.0,0.0,0.4946725161187697
2024-05-04 22:29:47,1284.4776183943948,FCI THREE RIVERS,78071,60.0,0.0,0.494761331535866
2024-05-05 22:29:47,1287.4942903476888,FCI THREE RIVERS,78071,60.0,0.0,0.49479386010532
2024-05-06 22:29:47,1281.4386282551795,FCI THREE RIVERS,78071,60.0,0.0,0.4947285623557673
2024-05-07 22:29:47,1281.1572653884896,FCI THREE RIVERS,78071,60.0,0.0,0.4947255284454613
2024-05-08 22:29:47,1282.8079005777672,FCI THREE RIVERS,78071,60.0,0.0,0.49474332710073277
2024-05-01 22:30:02,423.3925258686339,FCI TUCSON,85756,73.3,0.0,0.5164987387333357
2024-05-02 22:30:02,422.39256022979447,FCI TUCSON,85756,60.0,0.0,0.4854684143092822
2024-05-03 22:30:02,426.935179062302,FCI TUCSON,85756,60.0,0.0,0.48551736116550526
2024-05-04 22:30:02,429.77906968336686,FCI TUCSON,85756,60.0,0.0,0.4855480043149955
2024-05-05 22:30:02,425.7120770393908,FCI TUCSON,85756,60.0,0.0,0.4855041821766008
2024-05-06 22:30:02,433.1352120887506,FCI TUCSON,85756,60.0,0.0,0.48558416715829517
2024-05-07 22:30:02,431.1661359316964,FCI TUCSON,85756,60.0,0.0,0.48556295010448375
2024-05-08 22:30:02,434.0722409155055,FCI TUCSON,85756,60.0,0.0,0.4855942637850337
2024-05-01 22:30:21,1338.3688956027208,USP TUCSON,85756,73.3,0.0,0.5263475078317903
2024-05-02 22:30:21,1338.6806016961466,USP TUCSON,85756,60.0,0.0,0.49534580513059484
2024-05-03 22:30:21,1336.4403467099644,USP TUCSON,85756,60.0,0.0,0.49532164808128937
2024-05-04 22:30:21,1338.4743716709638,USP TUCSON,85756,60.0,0.0,0.49534358131636136
2024-05-05 22:30:21,1341.1234029589034,USP TUCSON,85756,60.0,0.0,0.49537214629550025
2024-05-06 22:30:21,1342.396278427593,USP TUCSON,85756,60.0,0.0,0.4953858719505623
2024-05-07 22:30:21,1343.5349070095904,USP TUCSON,85756,60.0,0.0,0.49539815000214454
2024-05-08 22:30:21,1343.4459083596134,USP TUCSON,85756,60.0,0.0,0.49539719031233853
2024-05-01 22:30:37,1667.8194197801724,FCI VICTORVILLE MEDIUM I,92394,65.1,0.0,0.5107920416371596
2024-05-02 22:30:37,1673.3304782140362,FCI VICTORVILLE MEDIUM I,92394,60.0,0.0,0.4989545728990056
2024-05-03 22:30:37,1671.273906152007,FCI VICTORVILLE MEDIUM I,92394,60.0,0.0,0.4989323947011837
2024-05-04 22:30:37,1673.4581025126724,FCI VICTORVILLE MEDIUM I,92394,60.0,0.0,0.4989559492073172
2024-05-05 22:30:37,1681.1885920766272,FCI VICTORVILLE MEDIUM I,92394,60.0,0.0,0.4990393153125278
2024-05-06 22:30:37,1684.0215270478468,FCI VICTORVILLE MEDIUM I,92394,60.0,0.0,0.49906986588221564
2024-05-07 22:30:37,1686.5249579973602,FCI VICTORVILLE MEDIUM I,92394,60.0,0.0,0.49909686306317985
2024-05-08 22:30:37,1682.1393723399472,FCI VICTORVILLE MEDIUM I,92394,60.0,0.0,0.49904956859287275
2024-05-01 22:30:54,1550.5402547208037,FCI VICTORVILLE MEDIUM II,92394,65.1,0.0,0.5095278132487665
2024-05-02 22:30:54,1557.2817278067869,FCI VICTORVILLE MEDIUM II,92394,60.0,0.0,0.49770310518360783
2024-05-03 22:30:54,1550.8997631658929,FCI VICTORVILLE MEDIUM II,92394,60.0,0.0,0.49763428287896705
2024-05-04 22:30:54,1545.1128638759187,FCI VICTORVILLE MEDIUM II,92394,60.0,0.0,0.4975718777617122
2024-05-05 22:30:54,1563.2937027667929,FCI VICTORVILLE MEDIUM II,92394,60.0,0.0,0.49776793764568755
2024-05-06 22:30:54,1547.3833176035218,FCI VICTORVILLE MEDIUM II,92394,60.0,0.0,0.49759636201008584
2024-05-07 22:30:54,1570.5899471898335,FCI VICTORVILLE MEDIUM II,92394,60.0,0.0,0.49784661962588533
2024-05-08 22:30:54,1564.5455731229936,FCI VICTORVILLE MEDIUM II,92394,60.0,0.0,0.4977814376843828
2024-05-01 22:31:10,1259.9713711152283,USP VICTORVILLE,92394,65.1,0.0,0.5063950915292638
2024-05-02 22:31:10,1262.5903974712578,USP VICTORVILLE,92394,60.0,0.0,0.4945253244597215
2024-05-03 22:31:10,1244.3435954634565,USP VICTORVILLE,92394,60.0,0.0,0.4943285734108778
2024-05-04 22:31:10,1267.0624394421059,USP VICTORVILLE,92394,60.0,0.0,0.4945735457157707
2024-05-05 22:31:10,1265.7762168330812,USP VICTORVILLE,92394,60.0,0.0,0.4945596765891839
2024-05-06 22:31:10,1274.7143043075414,USP VICTORVILLE,92394,60.0,0.0,0.4946560546864561
2024-05-07 22:31:10,1265.5595166735282,USP VICTORVILLE,92394,60.0,0.0,0.49455733994787165
2024-05-08 22:31:10,1262.39694470363,USP VICTORVILLE,92394,60.0,0.0,0.4945232384942379
2024-05-01 22:31:28,860.6624087989917,FCI WASECA,56093,56.1,0.0,0.4811007658642531
2024-05-02 22:31:28,859.8286585812199,FCI WASECA,56093,52.7,13.11,0.5229148703054435
2024-05-03 22:31:28,855.2674848885804,FCI WASECA,56093,60.0,0.0,0.4901337718956758
2024-05-04 22:31:28,859.7950544333676,FCI WASECA,56093,60.0,0.0,0.49018257878079374
2024-05-05 22:31:28,863.27589736454,FCI WASECA,56093,60.0,0.0,0.4902201021530512
2024-05-06 22:31:28,866.6608706054644,FCI WASECA,56093,60.0,0.0,0.4902565921588987
2024-05-07 22:31:28,868.2435292600574,FCI WASECA,56093,60.0,0.0,0.49027365325218003
2024-05-08 22:31:28,868.2067531651138,FCI WASECA,56093,60.0,0.0,0.4902732568048528
2024-05-01 22:31:43,1257.9234683687,FCI WILLIAMSBURG,29590,70.7,12.25,0.5655735966359928
2024-05-02 22:31:43,1261.2173107862466,FCI WILLIAMSBURG,29590,72.2,0.11,0.5233742003468349
2024-05-03 22:31:43,1261.5012941251543,FCI WILLIAMSBURG,29590,60.0,0.0,0.4945135808618662
2024-05-04 22:31:43,1263.3315910723018,FCI WILLIAMSBURG,29590,60.0,0.0,0.49453331661526656
2024-05-05 22:31:43,1268.4602886927,FCI WILLIAMSBURG,29590,60.0,0.0,0.494588618503521
2024-05-06 22:31:43,1270.0693093511188,FCI WILLIAMSBURG,29590,60.0,0.0,0.4946059683313938
2024-05-07 22:31:43,1271.8712890055106,FCI WILLIAMSBURG,29590,60.0,0.0,0.49462539882253187
2024-05-08 22:31:43,1267.999183041962,FCI WILLIAMSBURG,29590,60.0,0.0,0.4945836464730087
2024-05-01 22:32:01,471.46824868176986,FPC YANKTON,57078,56.2,1.04,0.4810860096769596
2024-05-02 22:32:01,473.04983145136566,FPC YANKTON,57078,55.1,4.39,0.491249001014504
2024-05-03 22:32:01,479.36259412793447,FPC YANKTON,57078,60.0,0.0,0.4860822880262265
2024-05-04 22:32:01,477.7279286202604,FPC YANKTON,57078,60.0,0.0,0.4860646732915355
2024-05-05 22:32:01,475.9981053907918,FPC YANKTON,57078,60.0,0.0,0.4860460331994314
2024-05-06 22:32:01,479.7648191387019,FPC YANKTON,57078,60.0,0.0,0.4860866223046976
2024-05-07 22:32:01,480.86302167996274,FPC YANKTON,57078,60.0,0.0,0.48609845627769743
2024-05-08 22:32:01,480.4464145665241,FPC YANKTON,57078,60.0,0.0,0.48609396701532315
2024-05-01 22:32:17,1431.2797824413517,FCI YAZOO CITY LOW II,39194,73.7,0.0,0.5282769141033471
2024-05-02 22:32:17,1504.4143780244253,FCI YAZOO CITY LOW II,39194,71.4,1.46,0.5292402119769187
2024-05-03 22:32:17,1577.5489736431443,FCI YAZOO CITY LOW II,39194,60.0,0.0,0.49792166518018716
2024-05-04 22:32:17,1650.683569254074,FCI YAZOO CITY LOW II,39194,60.0,0.0,0.498710347505571
2024-05-05 22:32:17,1723.8181648727925,FCI YAZOO CITY LOW II,39194,60.0,0.0,0.49949903624864894
2024-05-06 22:32:17,1796.952760491511,FCI YAZOO CITY LOW II,39194,60.0,0.0,0.5002877274846529
2024-05-07 22:32:17,1870.0873561102294,FCI YAZOO CITY LOW II,39194,60.0,0.0,0.501076417288849
2024-05-08 22:32:17,1943.2219517211586,FCI YAZOO CITY LOW II,39194,60.0,0.0,0.501865101736448
2024-05-01 22:32:35,1352.0740762885905,FCI YAZOO CITY LOW,39194,73.7,0.0,0.5274254016128651
2024-05-02 22:32:35,1350.6651855275402,FCI YAZOO CITY LOW,39194,71.4,1.46,0.5275875199735025
2024-05-03 22:32:35,1350.5420123925248,FCI YAZOO CITY LOW,39194,60.0,0.0,0.4954737090924153
2024-05-04 22:32:35,1351.608769288926,FCI YAZOO CITY LOW,39194,60.0,0.0,0.49548521217448555
2024-05-05 22:32:35,1350.8728714107867,FCI YAZOO CITY LOW,39194,60.0,0.0,0.49547727681989606
2024-05-06 22:32:35,1351.0592021241382,FCI YAZOO CITY LOW,39194,60.0,0.0,0.4954792860662423
2024-05-07 22:32:35,1351.7693431567623,FCI YAZOO CITY LOW,39194,60.0,0.0,0.49548694367941243
2024-05-08 22:32:35,1350.553144820404,FCI YAZOO CITY LOW,39194,60.0,0.0,0.4954738291358906
2024-05-01 22:32:50,1462.5554321932073,FCI YAZOO CITY MEDIUM,39194,73.7,0.0,0.5286131025018705
2024-05-02 22:32:50,1466.343937612746,FCI YAZOO CITY MEDIUM,39194,71.4,1.46,0.5288310407341643
2024-05-03 22:32:50,1455.3276709351123,FCI YAZOO CITY MEDIUM,39194,60.0,0.0,0.49660365762339576
2024-05-04 22:32:50,1473.028608058172,FCI YAZOO CITY MEDIUM,39194,60.0,0.0,0.4967945381330163
2024-05-05 22:32:50,1479.2142002971952,FCI YAZOO CITY MEDIUM,39194,60.0,0.0,0.49686124154768513
2024-05-06 22:32:50,1491.6514753577521,FCI YAZOO CITY MEDIUM,39194,60.0,0.0,0.49699536141212053
2024-05-07 22:32:50,1489.3236900284555,FCI YAZOO CITY MEDIUM,39194,60.0,0.0,0.4969702592359943
2024-05-08 22:32:50,1482.0708810836902,FCI YAZOO CITY MEDIUM,39194,60.0,0.0,0.4968920471019297
